ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10003408,HY192220,3/18/2015 18:45,017XX W MARQUETTE RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,725,7,15,67,08B,1165971,1860267,2015,2/10/2018 15:50,41.77215274,-87.66715408,"(41.772152736, -87.66715408)"
10003411,HY192955,3/21/2015 10:21,074XX S COLES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,TRUE,FALSE,334,3,7,43,15,1195493,1856210,2015,2/10/2018 15:50,41.76034157,-87.55907077,"(41.76034157, -87.559070771)"
10003413,HY192839,3/20/2015 11:00,063XX S STONY ISLAND AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,314,3,20,42,6,1187960,1863364,2015,2/10/2018 15:50,41.78015549,-87.58645126,"(41.780155491, -87.586451255)"
10003414,HY192939,3/14/2015 12:00,005XX N DESPLAINES ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1214,12,27,24,7,1171832,1903991,2015,2/10/2018 15:50,41.89200876,-87.644384,"(41.892008758, -87.644383999)"
10003415,HY192918,3/21/2015 7:00,018XX N WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1421,14,1,22,14,1158078,1912165,2015,2/10/2018 15:50,41.91473084,-87.69467291,"(41.914730837, -87.694672913)"
10003416,HY192962,3/21/2015 10:55,008XX N LAWNDALE AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1112,11,27,23,08A,1151567,1905313,2015,2/10/2018 15:50,41.89605885,-87.71877393,"(41.89605885, -87.718773934)"
10003418,HY192933,3/21/2015 10:20,047XX S WENTWORTH AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,224,2,3,37,18,1175754,1873622,2015,2/10/2018 15:50,41.80858668,-87.63089268,"(41.808586681, -87.630892679)"
10003419,HY192867,3/21/2015 8:58,079XX S DR MARTIN LUTHER KING JR DR,880,THEFT,PURSE-SNATCHING,STREET,TRUE,TRUE,623,6,6,44,6,1180275,1852549,2015,2/10/2018 15:50,41.75065771,-87.61495649,"(41.750657714, -87.614956494)"
10003420,HY192943,3/21/2015 10:50,094XX S BURNSIDE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,633,6,9,44,6,1182723,1842512,2015,2/10/2018 15:50,41.72305861,-87.60629666,"(41.723058613, -87.606296659)"
10003421,HY192958,3/21/2015 11:00,031XX W WARREN BLVD,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,1222,12,28,27,6,1155545,1900186,2015,2/10/2018 15:50,41.88191075,-87.70430152,"(41.88191075, -87.704301523)"
10003422,HY192896,3/21/2015 5:00,077XX S MARSHFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,611,6,17,71,08B,1166686,1853436,2015,2/10/2018 15:50,41.75339232,-87.66472773,"(41.753392323, -87.664727733)"
10003424,HY192811,3/20/2015 21:30,082XX S EBERHART AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,631,6,6,44,6,1181008,1850499,2015,2/10/2018 15:50,41.74501546,-87.61233341,"(41.74501546, -87.612333405)"
10003425,HY192976,3/20/2015 16:30,044XX S WHIPPLE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,922,9,14,58,08B,1156774,1875033,2015,2/10/2018 15:50,41.81286325,-87.70046928,"(41.812863253, -87.700469282)"
10003426,HY192746,3/20/2015 20:00,051XX N KEATING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1712,17,39,14,7,1143705,1933792,2015,2/10/2018 15:50,41.97435885,-87.74693431,"(41.974358851, -87.746934309)"
10003427,HY192851,3/21/2015 9:20,001XX S CAMPBELL AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,1125,11,2,28,6,1159774,1899143,2015,2/10/2018 15:50,41.87896255,-87.68880143,"(41.878962554, -87.688801432)"
10003429,HY192897,3/20/2015 20:30,005XX W OAKDALE AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1934,19,44,6,6,1172129,1919859,2015,2/10/2018 15:50,41.9355448,-87.64282408,"(41.935544796, -87.642824077)"
10003431,HY192948,3/21/2015 0:01,018XX W 105TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2212,22,19,72,6,1165952,1835010,2015,2/10/2018 15:50,41.70284418,-87.66793955,"(41.70284418, -87.667939552)"
10003432,HY192938,3/21/2015 11:00,102XX S PERRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,511,5,9,49,08B,1177403,1837088,2015,2/10/2018 15:50,41.70829607,-87.62594641,"(41.708296067, -87.625946406)"
10003433,HY191791,3/20/2015 12:10,009XX W WILSON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1914,19,46,3,08B,1169275,1930737,2015,2/10/2018 15:50,41.96545704,-87.65299528,"(41.965457044, -87.652995284)"
10003434,HY186483,3/11/2015 21:00,0000X W K5 ST,820,THEFT,$500 AND UNDER,AIRPORT VENDING ESTABLISHMENT,FALSE,FALSE,1653,16,41,76,6,1102219,1933889,2015,2/10/2018 15:50,41.97530293,-87.89949315,"(41.975302926, -87.899493147)"
10003435,HY192969,3/21/2015 11:00,043XX N MC VICKER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1624,16,38,15,5,1135240,1928147,2015,2/10/2018 15:50,41.95902322,-87.77819757,"(41.959023216, -87.778197567)"
10003437,HY192992,3/21/2015 6:30,018XX W CORTLAND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1434,14,32,22,14,1163568,1912668,2015,2/10/2018 15:50,41.91599715,-87.67448921,"(41.915997149, -87.674489208)"
10003438,HY192934,3/21/2015 8:00,115XX S MARSHFIELD AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2234,22,34,75,6,1167438,1828213,2015,2/10/2018 15:50,41.68416044,-87.66269195,"(41.684160442, -87.66269195)"
10003440,HY192868,11/10/2014 00:00,062XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,823,8,15,66,11,1156791,1863091,2014,2/10/2018 15:50,41.78009241,-87.70072928,"(41.780092411, -87.700729278)"
10003442,HY193009,3/20/2015 0:00,006XX W 62ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,711,7,16,68,7,1173088,1863777,2015,2/10/2018 15:50,41.78163034,-87.64096176,"(41.781630338, -87.640961756)"
10003443,HY192860,3/21/2015 9:10,002XX W 111TH PL,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,522,5,34,49,6,1176698,1831002,2015,2/10/2018 15:50,41.69161107,-87.62871049,"(41.691611069, -87.62871049)"
10003445,HY190500,3/18/2015 12:00,082XX S ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,FALSE,FALSE,614,6,21,71,11,1167104,1850177,2015,2/10/2018 15:50,41.74444025,-87.66328892,"(41.744440245, -87.663288919)"
10003446,HY192844,10/21/2014 9:00,076XX S NORMAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,621,6,17,69,26,1174284,1854312,2014,2/10/2018 15:50,41.75563077,-87.63685795,"(41.75563077, -87.636857948)"
10003448,HY192649,3/21/2015 0:45,009XX E 104TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,512,5,9,50,14,1184238,1836191,2015,2/10/2018 15:50,41.70567778,-87.60094436,"(41.705677782, -87.600944364)"
10003449,HY192642,3/21/2015 1:35,009XX S CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,SIDEWALK,TRUE,FALSE,1131,11,24,25,16,1144533,1895453,2015,2/10/2018 15:50,41.86913719,-87.74485697,"(41.869137185, -87.744856967)"
10003450,HY186698,2/4/2015 12:00,005XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT VENDING ESTABLISHMENT,FALSE,FALSE,1654,16,41,76,11,1106815,1936103,2015,2/10/2018 15:50,41.98131332,-87.88254865,"(41.981313322, -87.882548649)"
10003451,HY192927,3/21/2015 10:10,0000X W 111TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,513,5,34,49,7,1178032,1831365,2015,2/10/2018 15:50,41.69257715,-87.62381564,"(41.692577145, -87.623815638)"
10003452,HY192078,3/16/2015 10:00,0000X N LA SALLE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,122,1,42,32,26,1175135,1900412,2015,2/10/2018 15:50,41.88211436,-87.63236101,"(41.882114362, -87.632361012)"
4757685,HM368701,9/3/2004 19:00,111XX S VINCENNES AVE,870,THEFT,POCKET-PICKING,GAS STATION,FALSE,FALSE,2234,22,34,75,6,,,2004,8/17/2015 15:03,,,
10003453,HY192639,3/21/2015 1:15,009XX N CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,TRUE,FALSE,1111,11,37,25,16,1144191,1905661,2015,2/10/2018 15:50,41.89715559,-87.745856,"(41.897155588, -87.745856003)"
10003454,HY191743,3/9/2015 12:00,023XX W TOUHY AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2411,24,49,2,6,1159239,1947721,2015,2/10/2018 15:50,42.01227456,-87.68942589,"(42.012274563, -87.689425893)"
10003455,HY192715,3/21/2015 4:45,132XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,533,5,9,54,14,1183263,1817597,2015,2/10/2018 15:50,41.65467596,-87.60509021,"(41.654675955, -87.605090212)"
10003458,HY192979,3/21/2015 10:46,014XX S HOMAN AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1021,10,24,29,26,1153932,1892927,2015,2/10/2018 15:50,41.86202357,-87.7104179,"(41.862023566, -87.710417899)"
10003459,HY192856,3/2/2015 09:00,079XX S CLYDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,414,4,8,46,26,1191578,1852750,2015,2/10/2018 15:50,41.75094284,-87.57353107,"(41.75094284, -87.573531067)"
10003460,HY192809,3/21/2015 8:30,009XX W 87TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,613,6,21,71,08A,1171709,1847149,2015,2/10/2018 15:50,41.73603137,-87.64650421,"(41.736031366, -87.646504206)"
10003461,HY192599,3/21/2015 0:15,009XX S CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,SIDEWALK,TRUE,FALSE,1131,11,24,25,16,1144533,1895453,2015,2/10/2018 15:50,41.86913719,-87.74485697,"(41.869137185, -87.744856967)"
10003462,HY192989,3/21/2015 11:15,055XX S JUSTINE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,713,7,16,67,18,1166954,1867964,2015,2/10/2018 15:50,41.79325331,-87.66333084,"(41.793253312, -87.663330842)"
10003464,HY192983,3/21/2015 11:25,073XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,334,3,7,43,14,1193920,1856749,2015,2/10/2018 15:50,41.76185933,-87.56481809,"(41.761859333, -87.56481809)"
10003466,HY179970,3/11/2015 11:00,005XX S CICERO AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,FALSE,FALSE,1533,15,24,25,26,1144475,1897171,2015,2/10/2018 15:50,41.87385268,-87.74502667,"(41.873852683, -87.745026674)"
10003468,HY193019,3/21/2015 12:00,008XX N WALLER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1511,15,29,25,26,1138208,1905003,2015,2/10/2018 15:50,41.89546027,-87.76784696,"(41.895460273, -87.767846962)"
10003469,HY192793,3/21/2015 8:00,004XX E 80TH ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,624,6,6,44,6,1180776,1852066,2015,2/10/2018 15:50,41.74932082,-87.61313542,"(41.749320815, -87.613135423)"
10003470,HY192764,3/20/2015 19:00,053XX N SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1712,17,39,13,14,1153420,1935227,2015,2/10/2018 15:50,41.97810853,-87.71117085,"(41.978108533, -87.711170849)"
10003471,HY193029,3/21/2015 11:55,001XX N STATE ST,870,THEFT,POCKET-PICKING,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,1176352,1900927,2015,2/10/2018 15:50,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
10003472,HY192879,3/20/2015 22:00,011XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1213,12,1,24,6,1166199,1907727,2015,2/10/2018 15:50,41.90238286,-87.66496456,"(41.902382856, -87.664964558)"
10003473,HY192888,3/21/2015 5:30,028XX N MERRIMAC AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2511,25,29,19,6,1134252,1918210,2015,2/10/2018 15:50,41.93177253,-87.78206488,"(41.931772529, -87.782064883)"
10003475,HY192961,3/21/2015 9:30,039XX S LAKE PARK AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,FALSE,214,2,4,36,14,1183283,1879198,2015,2/10/2018 15:50,41.82371545,-87.60310448,"(41.823715449, -87.603104477)"
10003477,HY193031,3/21/2015 11:55,061XX S MOZART ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,823,8,15,66,24,1158432,1863808,2015,2/10/2018 15:50,41.78202668,-87.69469355,"(41.782026675, -87.694693554)"
10003479,HY192949,3/20/2015 21:50,054XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,231,2,3,40,7,1178971,1868795,2015,2/10/2018 15:50,41.7952682,-87.61924062,"(41.795268201, -87.619240618)"
10003480,HY192996,3/15/2015 13:00,013XX W 83RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,613,6,21,71,11,1168642,1849720,2015,2/10/2018 15:50,41.74315317,-87.65766665,"(41.743153171, -87.657666645)"
10003481,HY193012,3/21/2015 11:35,006XX N RIDGEWAY AVE,2034,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,STREET,TRUE,FALSE,1122,11,27,23,18,1151276,1903928,2015,2/10/2018 15:50,41.89226398,-87.7198791,"(41.892263984, -87.719879095)"
10003482,HY193040,3/13/2015 9:35,007XX W BELMONT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1934,19,44,6,6,1170825,1921474,2015,2/10/2018 15:50,41.94000514,-87.64756884,"(41.940005143, -87.64756884)"
10003483,HY193041,3/18/2015 18:00,114XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,531,5,9,49,6,1179955,1829195,2015,2/10/2018 15:50,41.68657867,-87.61684133,"(41.686578674, -87.616841331)"
10003484,HY192990,3/21/2015 11:00,073XX S KENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,324,3,5,43,08B,1186478,1856633,2015,2/10/2018 15:50,41.76172023,-87.59209709,"(41.761720229, -87.592097094)"
10003485,HY193024,3/21/2015 11:30,004XX W 80TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,FALSE,FALSE,621,6,17,44,26,1174657,1851875,2015,2/10/2018 15:50,41.74893505,-87.63556343,"(41.748935048, -87.63556343)"
10003487,HY193026,3/19/2015 22:00,071XX S PRINCETON AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,TRUE,FALSE,731,7,6,69,04A,1175529,1857647,2015,2/10/2018 15:50,41.76475465,-87.63219573,"(41.764754653, -87.632195731)"
10003488,HY193015,3/18/2015 12:00,017XX E 86TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,412,4,8,45,26,1189251,1848298,2015,2/10/2018 15:50,41.73878221,-87.58220061,"(41.738782206, -87.582200605)"
10003489,HY190741,3/19/2015 14:00,062XX S WESTERN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,825,8,15,66,6,1161446,1863111,2015,2/10/2018 15:50,41.78005205,-87.68366268,"(41.780052052, -87.683662683)"
10003493,HY192924,3/16/2015 16:00,027XX N LAKEWOOD AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1932,19,32,7,6,1167165,1918402,2015,2/10/2018 15:50,41.93165498,-87.66110896,"(41.931654978, -87.661108956)"
10003494,HY193049,3/21/2015 2:00,004XX W PERSHING RD,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,925,9,11,61,6,1173850,1879063,2015,2/10/2018 15:50,41.82355979,-87.63771454,"(41.823559787, -87.637714542)"
10003495,HY193014,3/20/2015 19:30,022XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,1432,14,32,22,14,1161257,1914807,2015,2/10/2018 15:50,41.92191512,-87.68292007,"(41.921915117, -87.682920073)"
10003497,HY193066,3/21/2015 2:00,006XX N CLARK ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1832,18,42,8,3,1175417,1904850,2015,2/10/2018 15:50,41.89428616,-87.63119218,"(41.894286155, -87.631192176)"
10003498,HY193045,3/20/2015 19:00,071XX S WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,735,7,17,67,7,1164924,1857250,2015,2/10/2018 15:50,41.76389587,-87.67107723,"(41.763895869, -87.671077231)"
10003499,HY192973,3/18/2015 17:00,002XX N STATE ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,111,1,42,32,6,1176327,1901797,2015,2/10/2018 15:50,41.88588808,-87.62794224,"(41.885888079, -87.627942238)"
10003500,HY187451,3/16/2015 22:25,0000X W CHECKPOINT 7A ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1653,16,41,76,26,1101667,1934359,2015,2/10/2018 15:50,41.97660033,-87.9015144,"(41.976600326, -87.901514402)"
10003501,HY193064,3/21/2015 12:10,061XX S ROCKWELL ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,825,8,15,66,26,1160094,1863807,2015,2/10/2018 15:50,41.7819899,-87.68860021,"(41.781989896, -87.688600214)"
10003503,HY192407,3/18/2015 12:00,086XX S DORCHESTER AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,FALSE,FALSE,412,4,8,45,26,1187042,1847979,2015,2/10/2018 15:50,41.73795946,-87.59030391,"(41.737959459, -87.59030391)"
10003505,HY193028,3/20/2015 1:04,015XX N ASHLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,1433,14,1,24,26,1165438,1910540,2015,2/10/2018 15:50,41.91011815,-87.66767964,"(41.910118154, -87.66767964)"
10003507,HY193037,3/19/2015 16:00,053XX N LAKEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,2013,20,48,77,6,1166675,1935568,2015,2/10/2018 15:50,41.97876972,-87.66241576,"(41.978769721, -87.662415757)"
10003509,HY193013,3/21/2015 11:51,016XX N KIMBALL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,TRUE,TRUE,1422,14,26,23,26,1153454,1910691,2015,2/10/2018 15:50,41.91077928,-87.71170019,"(41.910779281, -87.711700194)"
10003510,HY192887,3/20/2015 21:00,037XX W ARMITAGE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2535,25,26,22,7,1151212,1913031,2015,2/10/2018 15:50,41.91724475,-87.71987506,"(41.91724475, -87.71987506)"
10003511,HY192997,3/21/2015 9:00,027XX W 42ND ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,921,9,12,58,5,1158870,1876700,2015,2/10/2018 15:50,41.8173951,-87.69273547,"(41.817395095, -87.692735473)"
10003512,HY192864,2/21/2015 0:00,011XX N MILWAUKEE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,1213,12,27,24,2,1165952,1907936,2015,2/10/2018 15:50,41.90296164,-87.66586585,"(41.902961643, -87.665865852)"
10003513,HY192972,3/21/2015 11:12,049XX W RICE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1531,15,37,25,08B,1143245,1905206,2015,2/10/2018 15:50,41.89592474,-87.74934194,"(41.895924738, -87.749341944)"
10003517,HY193110,3/19/2015 15:00,068XX S CHAMPLAIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,321,3,6,42,14,1181740,1859904,2015,2/10/2018 15:50,41.77080691,-87.60936126,"(41.770806905, -87.609361259)"
10003518,HY193105,3/21/2015 3:40,028XX N SEMINARY AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,TAXICAB,FALSE,FALSE,1933,19,44,6,17,1168467,1919004,2015,2/10/2018 15:50,41.93327878,-87.65630688,"(41.933278783, -87.656306875)"
10003519,HY193111,3/13/2015 4:00,007XX E 133RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,533,5,9,54,14,1183992,1817020,2015,2/10/2018 15:50,41.65307565,-87.60244071,"(41.653075648, -87.60244071)"
10003520,HY193076,3/21/2015 12:45,019XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,1024,10,24,29,14,1153406,1890225,2015,2/10/2018 15:50,41.85461942,-87.7124205,"(41.854619424, -87.712420504)"
10003522,HY193118,6/6/2014 00:00,110XX S AVENUE M,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,433,4,10,52,11,1201546,1832335,2014,2/10/2018 15:50,41.69467517,-87.53769572,"(41.69467517, -87.537695717)"
10003523,HY193087,3/21/2015 12:45,043XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1131,11,24,26,18,1147512,1896360,2015,2/10/2018 15:50,41.87156954,-87.73389694,"(41.871569541, -87.733896938)"
10003524,HY193083,3/21/2015 12:05,025XX S KEDZIE AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,GROCERY FOOD STORE,TRUE,FALSE,1024,10,12,30,22,1155429,1887041,2015,2/10/2018 15:50,41.84584178,-87.7050807,"(41.84584178, -87.705080703)"
10003525,HY193081,3/21/2015 12:12,064XX S HONORE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,726,7,15,67,18,1165117,1862063,2015,2/10/2018 15:50,41.77709931,-87.67023383,"(41.777099307, -87.670233832)"
10003526,HY193121,3/21/2015 12:00,043XX N ASHLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,1912,19,47,6,26,1164873,1928972,2015,2/10/2018 15:50,41.96070858,-87.6692307,"(41.960708584, -87.669230699)"
10003527,HY193007,3/21/2015 10:49,013XX S HOMAN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1021,10,24,29,24,1153916,1893525,2015,2/10/2018 15:50,41.86366486,-87.71046071,"(41.863664863, -87.710460706)"
10003528,HY192991,3/21/2015 11:25,021XX N MAJOR AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2515,25,29,19,08B,1138053,1913375,2015,2/10/2018 15:50,41.91843684,-87.76821367,"(41.918436841, -87.768213674)"
10003529,HY192925,3/21/2015 10:30,047XX W NORTH AVE,820,THEFT,$500 AND UNDER,CAR WASH,FALSE,FALSE,2533,25,37,25,6,1144702,1910218,2015,2/10/2018 15:50,41.90965088,-87.74386414,"(41.909650876, -87.74386414)"
10003530,HY193096,3/20/2015 20:30,046XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2533,25,31,19,14,1145192,1912892,2015,2/10/2018 15:50,41.91697935,-87.74199634,"(41.916979354, -87.741996341)"
10003531,HY193033,3/21/2015 10:40,060XX N FAIRFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,2413,24,50,2,18,1156908,1940059,2015,2/10/2018 15:50,41.99129753,-87.69821189,"(41.991297533, -87.698211892)"
10003533,HY193071,3/21/2015 10:30,050XX S BLACKSTONE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,222,2,4,39,18,1186774,1871922,2015,2/10/2018 15:50,41.80366749,-87.59052817,"(41.803667488, -87.590528166)"
10003535,HY193093,3/21/2015 12:32,053XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1140885,1899145,2015,2/10/2018 15:50,41.87933636,-87.75815905,"(41.879336358, -87.758159051)"
10003537,HY193122,3/21/2015 13:15,001XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,112,1,42,32,08B,1176834,1899648,2015,2/10/2018 15:50,41.87997965,-87.62614548,"(41.879979654, -87.626145479)"
10003538,HY192967,3/21/2015 2:00,044XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,925,9,11,61,14,1172704,1875480,2015,2/10/2018 15:50,41.81375308,-87.64202453,"(41.813753079, -87.642024532)"
10003539,HY193108,3/21/2015 12:33,037XX W AUGUSTA BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1112,11,27,23,18,1151414,1906413,2015,2/10/2018 15:50,41.89908037,-87.71930696,"(41.899080365, -87.719306961)"
10003541,HY193073,3/21/2015 12:24,033XX N LINDER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1633,16,38,15,18,1139102,1921842,2015,2/10/2018 15:50,41.94165216,-87.76415299,"(41.941652156, -87.764152994)"
